Video,Index,AntennaLx,AntennaLr,AntennaLl,AntennaRx,AntennaRy,AntennaRl,Headx,Heady,Headl,Bodyx,Bodyy,Bodyl,Tailx,Taily,Taill,Sector
2021_4.2,3147,242.373333333333,120.193333333333,1,227.97,215.553333333333,0,196.183333333333,161.913333333333,1,178.303333333333,156.946666666667,1,118.206666666667,145.523333333333,1,4
2021_4.2,3718,78.97,216.546666666667,0,58.11,122.18,1,111.75,162.906666666667,1,134.596666666667,156.45,1,186.746666666667,138.57,1,7
2021_4.2,3726,109.763333333333,226.976666666667,0,58.11,157.94,1,123.173333333333,171.35,1,140.556666666667,157.443333333333,1,186.746666666667,126.65,0,7
2021_4.2,4377,257.77,137.576666666667,1,214.063333333333,220.023333333333,0,195.19,168.866666666667,1,173.833333333333,155.456666666667,1,124.663333333333,134.1,1,4
2021_4.2,4946,88.4066666666667,206.613333333333,0,71.52,121.186666666667,1,120.193333333333,157.443333333333,1,148.503333333333,151.483333333333,1,197.176666666667,141.55,0,7
2021_4.2,5227,194.693333333333,225.486666666667,0,134.1,232.44,0,157.94,181.283333333333,1,154.463333333333,160.92,1,146.516666666667,110.26,0,5
2021_4.2,5296,256.776666666667,155.953333333333,1,208.6,228.466666666667,0,192.706666666667,179.296666666667,1,173.833333333333,167.873333333333,1,128.14,135.093333333333,1,4
2021_4.2,5379,59.1033333333333,142.543333333333,1,112.743333333333,69.5333333333333,1,123.173333333333,129.133333333333,1,141.55,141.55,1,194.693333333333,178.303333333333,1,0
2021_4.2,5679,255.783333333333,164.396666666667,1,202.64,232.936666666667,0,187.243333333333,177.806666666667,1,173.833333333333,164.396666666667,1,122.676666666667,126.65,0,4
2021_4.2,6007,64.5666666666667,110.26,1,140.556666666667,61.5866666666667,0,130.623333333333,116.22,1,142.046666666667,133.603333333333,1,164.396666666667,183.27,1,1
2021_4.2,6438,224.99,102.81,1,216.546666666667,183.27,0,176.813333333333,149.993333333333,0,154.96,147.51,0,104.796666666667,147.013333333333,0,4
2021_4.2,6545,241.38,120.193333333333,1,212.076666666667,213.566666666667,0,192.21,159.43,1,170.853333333333,154.463333333333,1,117.213333333333,141.053333333333,1,4
2021_4.2,6724,249.326666666667,199.163333333333,1,167.376666666667,245.85,0,178.8,190.72,1,165.886666666667,169.86,1,134.1,128.14,1,5
2021_4.2,7458,160.92,243.863333333333,0,95.8566666666667,218.533333333333,0,141.55,190.72,1,148.503333333333,170.356666666667,1,160.92,111.253333333333,0,6
2021_4.2,7464,99.3333333333333,238.4,0,50.1633333333333,179.296666666667,1,114.73,177.31,1,133.106666666667,163.9,1,180.786666666667,134.596666666667,1,7
2021_4.2,7584,71.0233333333333,217.54,0,47.1833333333333,129.63,1,108.77,157.94,1,130.126666666667,151.98,1,179.296666666667,133.603333333333,1,7
2021_4.2,7897,159.43,53.64,0,235.42,92.38,1,178.303333333333,115.723333333333,1,165.39,133.603333333333,1,135.093333333333,183.27,1,2
2021_4.2,7939,52.6466666666667,182.276666666667,1,67.5466666666667,86.9166666666667,1,104.796666666667,146.02,1,128.636666666667,147.013333333333,1,181.78,155.456666666667,1,0
2021_4.2,8072,243.366666666667,167.873333333333,1,174.33,226.976666666667,0,177.806666666667,179.793333333333,1,160.92,165.39,1,114.73,125.656666666667,0,4
2021_4.2,8182,89.4,221.016666666667,0,52.6466666666667,141.55,1,113.736666666667,167.873333333333,1,134.1,157.94,1,181.283333333333,135.093333333333,1,7
2021_4.2,8525,76.4866666666667,188.236666666667,0,63.0766666666667,118.703333333333,1,113.24,151.483333333333,0,138.57,149.993333333333,0,190.223333333333,145.523333333333,0,7
2021_4.2,8543,75.4933333333333,214.063333333333,0,53.64,137.576666666667,1,112.743333333333,166.383333333333,1,132.61,158.436666666667,1,180.786666666667,140.556666666667,1,7
2021_4.2,8802,69.0366666666667,87.91,1,145.523333333333,54.1366666666667,0,136.086666666667,114.233333333333,1,141.55,135.59,1,159.43,185.753333333333,1,1
2021_4.2,9017,74.0033333333333,105.79,1,145.026666666667,54.1366666666667,0,135.59,115.723333333333,1,146.516666666667,138.57,1,161.913333333333,185.753333333333,1,1
2021_4.2,9468,52.6466666666667,160.92,1,82.9433333333333,75.99,1,114.73,137.08,1,133.106666666667,144.53,1,181.78,169.86,1,0
2021_4.2,9715,74.5,86.9166666666667,1,143.04,53.1433333333333,0,133.603333333333,111.253333333333,1,143.536666666667,130.623333333333,1,166.88,180.786666666667,1,1
2021_4.2,9740,94.3666666666667,211.58,0,67.5466666666667,140.556666666667,1,126.65,161.913333333333,1,146.516666666667,151.483333333333,1,191.713333333333,126.65,0,7
2021_4.2,9759,139.066666666667,247.836666666667,0,70.03,216.546666666667,0,131.12,195.19,1,142.046666666667,170.356666666667,1,165.886666666667,115.226666666667,0,6
2021_4.2,10292,243.366666666667,140.556666666667,1,208.103333333333,227.97,0,180.29,167.873333333333,1,162.41,158.933333333333,1,112.743333333333,131.616666666667,0,4
2021_4.2,10425,251.81,154.463333333333,1,207.11,221.016666666667,0,185.753333333333,170.853333333333,1,169.363333333333,162.41,1,119.696666666667,137.576666666667,1,4
2021_4.2,10439,246.843333333333,113.24,1,237.406666666667,206.613333333333,1,195.19,157.94,1,175.323333333333,151.483333333333,1,124.166666666667,140.556666666667,1,4
2021_4.2_h,116,240.766666666667,79.05,1,215.45,175.666666666667,0,186,122.45,1,167.4,118.316666666667,1,114.183333333333,109.016666666667,0,4
2021_4.2_h,127,234.566666666667,101.266666666667,1,198.916666666667,182.9,0,174.633333333333,128.65,1,155.516666666667,120.9,1,107.466666666667,98.6833333333333,0,4
2021_4.2_h,286,244.9,122.966666666667,1,196.85,189.1,0,179.8,137.433333333333,1,160.683333333333,124,1,119.866666666667,95.0666666666667,1,4
2021_4.2_h,301,227.85,179.8,0,164.816666666667,207.183333333333,0,175.666666666667,156.033333333333,1,162.75,133.816666666667,1,135.366666666667,87.8333333333333,0,5
2021_4.2_h,656,235.083333333333,73.8833333333333,1,229.916666666667,158.1,0,189.1,118.316666666667,0,167.4,117.283333333333,0,116.766666666667,117.8,0,4
2021_4.2_h,1044,242.833333333333,109.016666666667,1,198.4,186,0,180.316666666667,133.816666666667,1,161.2,121.416666666667,1,120.383333333333,97.1333333333334,0,4
2021_4.2_h,1387,232.5,56.8333333333333,1,234.05,157.066666666667,0,189.616666666667,107.983333333333,1,167.4,105.916666666667,1,100.75,112.633333333333,1,3
2021_4.2_h,1686,68.2,41.3333333333333,1,143.633333333333,13.95,0,125.55,73.3666666666667,1,132.266666666667,93,1,158.616666666667,146.733333333333,1,1
2021_4.2_h,1743,210.8,192.716666666667,0,151.9,204.083333333333,0,163.783333333333,149.316666666667,1,150.866666666667,122.966666666667,1,127.1,69.2333333333333,0,5
2021_4.2_h,1788,255.233333333333,120.383333333333,1,208.733333333333,195.3,0,187.033333333333,138.983333333333,1,167.4,124,1,126.066666666667,90.4166666666667,1,4
2021_4.2_h,1913,235.6,82.6666666666667,1,217,172.05,0,177.733333333333,119.866666666667,1,158.616666666667,115.216666666667,1,109.533333333333,106.433333333333,0,4
2021_4.2_h,2104,232.5,168.433333333333,0,161.716666666667,209.25,0,169.983333333333,155,1,159.65,134.333333333333,1,132.266666666667,84.2166666666667,0,5
2021_4.2_h,2154,243.866666666667,86.2833333333333,1,226.3,167.916666666667,0,181.866666666667,124,0,157.583333333333,120.383333333333,0,114.183333333333,114.183333333333,0,4
2021_4.2_h,2418,160.683333333333,202.533333333333,0,93.5166666666667,183.416666666667,0,141.566666666667,148.8,1,146.733333333333,126.583333333333,1,157.066666666667,69.2333333333333,0,6
2021_4.2_h,2734,58.3833333333333,141.05,1,91.9666666666667,45.9833333333333,1,116.766666666667,109.016666666667,1,133.816666666667,113.666666666667,1,186,122.966666666667,0,0
2021_4.2_h,2789,135.883333333333,19.6333333333333,0,231.466666666667,55.8,1,165.85,76.4666666666667,1,156.033333333333,97.1333333333334,1,136.916666666667,147.25,0,2
2021_4.2_h,2926,58.9,107.466666666667,1,126.583333333333,32.55,1,124.516666666667,101.266666666667,1,138.983333333333,109.016666666667,1,175.15,134.85,0,0
2021_4.2_h,2995,192.2,24.8,1,247.483333333333,95.0666666666667,1,182.383333333333,90.9333333333333,1,167.4,99.7166666666667,1,117.8,133.816666666667,1,3
2021_4.2_h,3863,237.666666666667,94.0333333333333,1,226.816666666667,165.333333333333,0,177.733333333333,127.616666666667,1,156.033333333333,120.9,1,107.466666666667,106.433333333333,0,4
2021_4.2_h,3927,252.133333333333,96.6166666666667,1,220.1,173.083333333333,0,188.583333333333,132.266666666667,1,170.5,122.966666666667,1,114.7,104.366666666667,1,4
2021_4.2_h,3948,239.733333333333,101.266666666667,1,206.15,185.483333333333,0,179.8,130.716666666667,1,158.1,118.833333333333,1,113.666666666667,101.783333333333,0,4
2021_4.2_h,3953,245.416666666667,114.7,1,194.783333333333,191.683333333333,0,185.483333333333,138.466666666667,1,163.266666666667,124.516666666667,1,102.816666666667,88.8666666666667,0,4
2021_4.2_h,4560,105.916666666667,209.25,0,44.4333333333333,138.983333333333,1,112.116666666667,149.833333333333,1,126.066666666667,134.333333333333,1,165.85,89.9,0,6
2021_4.2_h,4770,255.233333333333,94.55,1,218.55,181.866666666667,0,195.3,127.616666666667,1,173.6,121.416666666667,1,122.966666666667,103.333333333333,1,4
2021_4.2_h,5032,256.783333333333,118.316666666667,1,219.066666666667,198.4,0,194.783333333333,143.116666666667,1,171.533333333333,128.133333333333,1,124.516666666667,98.1666666666667,1,4
2021_4.2_h,5236,149.316666666667,222.166666666667,0,84.7333333333333,197.366666666667,0,135.883333333333,159.133333333333,1,142.083333333333,137.433333333333,1,152.416666666667,76.4666666666667,0,6
2021_4.2_h,5414,206.666666666667,199.95,0,132.783333333333,208.733333333333,0,156.033333333333,158.616666666667,1,150.866666666667,136.4,1,140.016666666667,76.9833333333333,0,5
2021_4.2_h,5544,90.4166666666667,41.3333333333333,1,188.066666666667,34.1,1,143.116666666667,81.1166666666667,0,149.316666666667,104.366666666667,0,154.483333333333,156.55,0,1
2021_4.2_h,5913,64.0666666666667,48.5666666666667,1,136.4,20.15,0,121.933333333333,74.4,1,132.266666666667,94.55,1,162.75,141.05,1,1
2021_4.2_h,6052,207.7,191.683333333333,0,142.6,203.05,0,157.066666666667,148.8,1,151.383333333333,127.1,1,123.483333333333,60.9666666666667,0,5
2021_4.2_h,6292,50.1166666666667,104.883333333333,1,104.883333333333,29.9666666666667,1,117.8,98.6833333333333,0,137.433333333333,108.5,0,182.9,136.4,0,0
2021_4.2_h,6398,249.033333333333,162.75,0,194.783333333333,205.633333333333,0,174.633333333333,136.916666666667,0,156.033333333333,120.9,0,123.483333333333,85.25,1,5
2021_4.2_h,6457,97.1333333333334,190.65,0,51.6666666666667,111.6,1,109.533333333333,131.233333333333,1,131.75,121.933333333333,1,194.266666666667,88.8666666666667,1,7
2021_4.2_h,7029,153.45,18.6,0,225.783333333333,54.7666666666667,1,167.4,75.95,1,157.066666666667,100.75,1,140.533333333333,149.833333333333,1,2
2021_4.2_h,7534,249.55,101.783333333333,1,218.55,183.933333333333,0,189.1,129.166666666667,1,168.95,121.416666666667,1,110.566666666667,101.783333333333,0,4
2021_4.2_h,7798,106.95,184.966666666667,0,59.4166666666667,112.633333333333,1,126.066666666667,135.883333333333,1,140.533333333333,124.516666666667,1,188.066666666667,81.6333333333333,0,7
2021_4.2_h,8473,54.25,88.8666666666667,1,135.883333333333,27.3833333333333,0,119.35,87.8333333333333,1,132.266666666667,100.75,1,171.016666666667,141.566666666667,1,1
2021_4.2_h,8536,235.083333333333,89.3833333333333,1,213.383333333333,169.983333333333,0,179.8,121.933333333333,1,159.133333333333,116.766666666667,1,96.1,104.883333333333,1,4
2021_4.2_h,8837,156.55,18.0833333333333,0,239.216666666667,68.7166666666667,1,173.083333333333,76.9833333333333,1,159.133333333333,93.5166666666667,1,132.266666666667,142.6,1,2
2021_4.2_h,9415,156.55,27.3833333333333,0,228.883333333333,69.2333333333333,1,169.466666666667,81.1166666666667,1,154.483333333333,99.7166666666667,1,127.616666666667,146.216666666667,0,2
2021_4.2_h,10067,106.95,24.8,1,205.633333333333,31.5166666666667,1,155.516666666667,81.1166666666667,0,151.383333333333,98.1666666666667,1,153.45,147.766666666667,1,2
2021_4.2_h,10190,143.633333333333,209.766666666667,0,64.5833333333333,156.55,1,134.333333333333,148.283333333333,1,142.083333333333,127.1,1,165.85,70.2666666666667,0,6
2021_4.2_h,10269,174.633333333333,209.766666666667,0,92.4833333333333,188.066666666667,0,142.083333333333,160.166666666667,1,145.7,137.95,1,148.8,71.3,0,6
2021_4.2_h,10349,85.25,183.416666666667,0,50.6333333333333,105.4,1,110.05,130.716666666667,1,131.75,123.483333333333,1,190.133333333333,97.65,1,7
2021_4.2_h,10446,66.65,182.383333333333,1,50.6333333333333,88.35,1,102.3,126.066666666667,1,125.033333333333,118.833333333333,1,178.766666666667,90.9333333333333,0,7
2021_4.2_h,10528,214.416666666667,177.733333333333,0,151.9,203.05,0,162.75,149.833333333333,1,153.966666666667,129.166666666667,1,135.366666666667,84.7333333333333,0,5
2021_4.3,976,93.9266666666667,230.68,0,47.2066666666667,173.253333333333,1,119.72,165.466666666667,0,138.213333333333,155.246666666667,0,182.013333333333,127.993333333333,0,7
2021_4.3,1004,50.6133333333333,206.833333333333,0,40.88,145.026666666667,1,103.66,165.466666666667,1,123.126666666667,156.706666666667,1,184.933333333333,143.08,0,7
2021_4.3,1129,80.7866666666667,234.573333333333,0,41.8533333333333,182.013333333333,1,106.093333333333,176.173333333333,1,127.02,165.466666666667,1,170.333333333333,137.726666666667,1,7
2021_4.3,1144,99.28,228.733333333333,0,62.78,182.013333333333,0,110.473333333333,175.686666666667,0,129.453333333333,164.006666666667,0,172.766666666667,140.646666666667,0,7
2021_4.3,1190,88.5733333333333,234.573333333333,0,51.1,183.473333333333,1,111.933333333333,176.173333333333,1,130.426666666667,159.14,1,177.146666666667,130.426666666667,1,7
2021_4.3,1485,121.18,253.066666666667,0,74.46,213.16,0,128.966666666667,192.72,1,141.62,170.333333333333,1,167.9,126.533333333333,1,6
2021_4.3,1966,183.473333333333,244.306666666667,0,113.88,239.44,0,147.946666666667,195.153333333333,1,150.866666666667,168.873333333333,1,150.38,121.666666666667,0,6
2021_4.3,2524,199.046666666667,51.5866666666667,1,241.873333333333,103.173333333333,1,176.173333333333,114.853333333333,1,160.113333333333,128.48,1,122.64,166.926666666667,1,3
2021_4.3,2774,209.753333333333,219,0,141.62,240.9,0,160.6,187.366666666667,1,155.246666666667,167.413333333333,1,141.133333333333,114.366666666667,0,5
2021_4.3,2928,187.853333333333,45.26,1,231.166666666667,88.5733333333333,1,174.713333333333,109.5,1,160.113333333333,126.533333333333,1,127.02,171.793333333333,1,2
2021_4.3,3304,147.946666666667,43.8,0,214.133333333333,69.1066666666667,1,164.493333333333,106.093333333333,1,157.193333333333,125.56,1,130.913333333333,170.333333333333,1,2
2021_4.3,3758,90.0333333333333,225.326666666667,0,47.6933333333333,174.713333333333,1,106.58,168.873333333333,1,129.94,158.166666666667,0,179.093333333333,137.24,0,7
2021_4.3,3904,221.433333333333,67.6466666666667,1,247.226666666667,122.64,1,182.986666666667,120.693333333333,1,164.98,129.94,1,123.126666666667,162.546666666667,1,3
2021_4.3,3926,196.613333333333,51.5866666666667,1,236.52,99.7666666666667,1,173.253333333333,114.366666666667,1,160.113333333333,127.506666666667,1,124.1,164.98,1,2
2021_4.3,4070,256.96,138.7,1,238.466666666667,201.966666666667,1,190.286666666667,157.68,1,168.386666666667,152.813333333333,1,117.773333333333,142.593333333333,0,4
2021_4.3,5008,179.58,45.7466666666667,1,224.84,83.7066666666667,1,170.333333333333,109.5,1,158.653333333333,126.046666666667,1,127.506666666667,171.306666666667,1,2
2021_4.3,5351,171.306666666667,45.26,1,219,79.8133333333333,1,168.873333333333,107.066666666667,1,157.68,122.64,1,130.913333333333,170.82,1,2
2021_4.3,5568,137.24,242.36,0,91.98,219.973333333333,0,129.453333333333,193.206666666667,1,138.213333333333,169.36,1,166.926666666667,118.26,0,6
2021_4.3,6450,178.12,51.1,1,223.866666666667,89.5466666666667,1,168.386666666667,111.446666666667,1,154.76,127.02,1,126.046666666667,169.846666666667,1,2
2021_4.3,7525,240.413333333333,101.226666666667,1,245.766666666667,164.98,1,191.26,140.646666666667,1,169.36,141.133333333333,1,114.853333333333,149.893333333333,0,3
2021_4.3,8130,207.806666666667,64.7266666666667,1,238.953333333333,117.286666666667,1,179.093333333333,116.8,1,163.033333333333,129.94,1,124.586666666667,166.44,1,3
2021_4.3,8585,237.98,216.08,1,182.013333333333,242.36,0,176.173333333333,185.906666666667,1,164.006666666667,167.9,1,138.213333333333,119.233333333333,0,5
2021_4.3,8688,251.12,134.806666666667,1,237.006666666667,193.206666666667,1,190.773333333333,154.273333333333,1,169.36,146.486666666667,1,112.906666666667,137.726666666667,1,4
2021_4.3,8845,190.286666666667,51.5866666666667,1,232.14,96.36,1,173.74,114.853333333333,1,160.6,127.506666666667,1,125.56,167.9,1,2
2021_4.3,9077,153.3,49.64,0,219.973333333333,77.8666666666667,1,166.44,107.066666666667,1,158.166666666667,125.073333333333,1,132.373333333333,167.413333333333,1,2
2021_4.3,9825,204.4,59.86,1,240.413333333333,110.473333333333,1,181.526666666667,116.8,1,164.493333333333,129.94,1,125.56,165.466666666667,1,3
2021_4.3,9922,152.813333333333,50.6133333333333,0,211.213333333333,74.9466666666667,1,164.493333333333,106.093333333333,1,157.68,122.64,1,129.94,175.2,0,2
2021_4.3,11131,255.986666666667,146.486666666667,1,234.086666666667,205.86,1,190.773333333333,156.706666666667,1,167.9,148.433333333333,1,117.286666666667,135.78,1,4
2021_4.3,11721,232.14,93.44,1,241.873333333333,158.653333333333,1,184.446666666667,139.186666666667,1,167.413333333333,141.62,1,115.34,152.326666666667,0,3
2021_4.3,12238,73.4866666666667,80.7866666666667,1,137.726666666667,55.9666666666667,0,124.1,108.526666666667,0,132.373333333333,130.426666666667,0,155.246666666667,167.9,0,1
2021_4.3,12347,173.253333333333,47.6933333333333,1,222.406666666667,83.7066666666667,1,168.873333333333,109.5,1,156.706666666667,124.1,1,129.453333333333,171.306666666667,1,2
2021_4.3,12567,211.213333333333,218.026666666667,0,137.24,237.006666666667,0,163.033333333333,191.26,1,156.706666666667,167.9,1,145.026666666667,114.853333333333,0,5
2021_4.3,12941,216.566666666667,66.1866666666667,1,245.28,117.773333333333,1,182.986666666667,119.233333333333,1,166.926666666667,132.86,1,124.586666666667,162.06,1,3
2021_4.3,13060,241.386666666667,209.753333333333,1,192.233333333333,248.2,0,180.066666666667,182.5,1,162.06,164.006666666667,1,132.373333333333,127.993333333333,1,5
2021_4.3,13090,250.146666666667,117.286666666667,1,247.713333333333,180.553333333333,1,192.72,145.513333333333,1,170.333333333333,145.026666666667,1,117.773333333333,148.433333333333,1,3
2021_4.3,13240,195.153333333333,55.9666666666667,1,232.14,104.146666666667,1,173.74,115.826666666667,1,158.653333333333,126.533333333333,1,124.586666666667,165.466666666667,1,2
2021_4.3,13523,188.826666666667,237.98,0,131.886666666667,240.9,0,154.273333333333,195.64,1,151.353333333333,173.253333333333,1,145.513333333333,119.233333333333,0,5
2021_4.3,13769,235.546666666667,101.226666666667,1,240.9,163.52,1,185.906666666667,139.673333333333,1,166.926666666667,141.62,1,112.42,146.973333333333,0,3
2021_4.3,14504,238.953333333333,97.82,1,246.253333333333,156.706666666667,1,187.853333333333,133.833333333333,1,167.9,136.753333333333,1,118.26,146.973333333333,1,3
2021_4.3,14527,210.726666666667,73.4866666666667,1,236.033333333333,127.993333333333,1,177.146666666667,126.533333333333,1,161.573333333333,135.78,1,117.773333333333,161.573333333333,0,3
2021_4.3,14784,251.12,156.706666666667,1,221.92,214.62,1,188.34,161.086666666667,1,168.873333333333,152.326666666667,1,120.206666666667,140.16,1,4
2021_4.3,15197,214.62,70.08,1,240.413333333333,123.126666666667,1,182.5,118.746666666667,1,164.98,130.913333333333,1,123.126666666667,161.086666666667,1,3
